数据文件：traffic.data
分析周期：10 s


>>>>> 时间段：2018-07-10 02:52:22 --> 2018-07-10 02:52:32
----------------------
UDP数据包个数：	342
UDP数据流量：	9841 bytes
----------------------
TCP连接个数：	37
TCP数据包个数：	1224
TCP数据总流量：	429858 bytes
TCP数据上传量：	80035 bytes
TCP数据下载量：	349823 bytes
-----------------------
10.164.1.138	35624	==>	58.27.86.18	80	上传包数量：1	下载包数量：0	upload：40 bytes	download：0 bytes	
10.164.1.138	35622	==>	58.27.86.18	80	上传包数量：1	下载包数量：0	upload：40 bytes	download：0 bytes	
10.164.1.138	35616	==>	58.27.86.18	80	上传包数量：3	下载包数量：1	upload：400 bytes	download：40 bytes	
10.164.1.138	56902	==>	117.122.217.19	443	上传包数量：9	下载包数量：5	upload：3003 bytes	download：737 bytes	
10.164.1.138	53500	==>	23.15.155.27	80	上传包数量：3	下载包数量：3	upload：96 bytes	download：96 bytes	
121.194.7.6	443	==>	10.164.1.138	50296	上传包数量：6	下载包数量：5	upload：282 bytes	download：204 bytes	
10.164.1.138	47574	==>	221.181.72.244	443	上传包数量：1	下载包数量：0	upload：40 bytes	download：0 bytes	
10.164.1.138	47572	==>	221.181.72.244	443	上传包数量：1	下载包数量：0	upload：40 bytes	download：0 bytes	
10.164.1.138	41650	==>	47.95.47.253	443	上传包数量：5	下载包数量：0	upload：100 bytes	download：0 bytes	
223.111.101.228	443	==>	10.164.1.138	59858	上传包数量：10	下载包数量：8	upload：508 bytes	download：494 bytes	
10.164.1.138	52272	==>	183.213.20.235	443	上传包数量：17	下载包数量：10	upload：2281 bytes	download：1068 bytes	
183.232.231.200	443	==>	10.164.1.138	34388	上传包数量：2	下载包数量：0	upload：40 bytes	download：0 bytes	
183.232.231.200	443	==>	10.164.1.138	34386	上传包数量：1	下载包数量：0	upload：20 bytes	download：0 bytes	
111.13.101.191	443	==>	10.164.1.138	59546	上传包数量：9	下载包数量：8	upload：7533 bytes	download：251 bytes	
111.13.101.191	443	==>	10.164.1.138	59554	上传包数量：17	下载包数量：15	upload：905 bytes	download：442 bytes	
111.13.101.191	443	==>	10.164.1.138	59552	上传包数量：15	下载包数量：14	upload：749 bytes	download：386 bytes	
10.164.1.138	59560	==>	111.13.101.191	443	上传包数量：10	下载包数量：8	upload：2531 bytes	download：760 bytes	
123.206.5.173	443	==>	10.164.1.138	60830	上传包数量：7	下载包数量：5	upload：302 bytes	download：204 bytes	
10.164.1.138	54206	==>	220.195.22.129	443	上传包数量：7	下载包数量：7	upload：334 bytes	download：336 bytes	
111.47.214.131	443	==>	10.164.1.138	43216	上传包数量：5	下载包数量：7	upload：218 bytes	download：253 bytes	
111.47.214.136	443	==>	10.164.1.138	59918	上传包数量：5	下载包数量：7	upload：230 bytes	download：253 bytes	
111.47.214.136	443	==>	10.164.1.138	59896	上传包数量：4	下载包数量：3	upload：232 bytes	download：142 bytes	
10.164.1.138	34388	==>	183.232.231.200	443	上传包数量：10	下载包数量：8	upload：236 bytes	download：253 bytes	
10.164.1.138	34386	==>	183.232.231.200	443	上传包数量：9	下载包数量：8	upload：216 bytes	download：253 bytes	

over
